Index,Name,R DMX,G DMX,B DMX,W DMX,A DMX,sR,sG,sB,Brightness,Brightness Name,Color Group,Category,Temperature
912,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=85 (Dim) + A=255 (Full),255,170,85,85,255,255,255,127,255,Full,yellow,warm,warm
913,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=0 (Off),255,170,85,170,0,255,255,170,255,Full,yellow,warm,warm
914,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=85 (Dim),255,170,85,170,85,255,255,170,255,Full,yellow,warm,warm
915,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=170 (Mid),255,170,85,170,170,255,255,170,255,Full,yellow,warm,warm
916,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=170 (Mid) + A=255 (Full),255,170,85,170,255,255,255,170,255,Full,yellow,warm,warm
917,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=0 (Off),255,170,85,255,0,255,255,212,255,Full,pastel yellow,warm,neutral
918,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),255,170,85,255,85,255,255,212,255,Full,pastel yellow,warm,neutral
919,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),255,170,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
920,R=255 (Full) + G=170 (Mid) + B=85 (Dim) + W=255 (Full) + A=255 (Full),255,170,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
925,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=0 (Off),255,170,170,85,0,255,212,212,255,Full,pastel magenta,cool,neutral
926,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=85 (Dim),255,170,170,85,85,255,244,212,255,Full,pastel magenta,cool,neutral
927,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=170 (Mid),255,170,170,85,170,255,255,212,255,Full,pastel yellow,warm,neutral
928,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=85 (Dim) + A=255 (Full),255,170,170,85,255,255,255,212,255,Full,pastel yellow,warm,neutral
929,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=0 (Off),255,170,170,170,0,255,255,255,255,Full,white,neutral,neutral
930,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=85 (Dim),255,170,170,170,85,255,255,255,255,Full,white,neutral,neutral
931,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=170 (Mid),255,170,170,170,170,255,255,255,255,Full,white,neutral,neutral
932,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=170 (Mid) + A=255 (Full),255,170,170,170,255,255,255,255,255,Full,white,neutral,neutral
933,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=0 (Off),255,170,170,255,0,255,255,255,255,Full,white,neutral,neutral
934,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),255,170,170,255,85,255,255,255,255,Full,white,neutral,neutral
935,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),255,170,170,255,170,255,255,255,255,Full,white,neutral,neutral
936,R=255 (Full) + G=170 (Mid) + B=170 (Mid) + W=255 (Full) + A=255 (Full),255,170,170,255,255,255,255,255,255,Full,white,neutral,neutral
941,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=0 (Off),255,170,255,85,0,255,212,255,255,Full,pastel magenta,cool,neutral
942,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=85 (Dim),255,170,255,85,85,255,244,255,255,Full,white,neutral,neutral
943,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=170 (Mid),255,170,255,85,170,255,255,255,255,Full,white,neutral,neutral
944,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=85 (Dim) + A=255 (Full),255,170,255,85,255,255,255,255,255,Full,white,neutral,neutral
945,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=0 (Off),255,170,255,170,0,255,255,255,255,Full,white,neutral,neutral
946,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=85 (Dim),255,170,255,170,85,255,255,255,255,Full,white,neutral,neutral
947,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=170 (Mid),255,170,255,170,170,255,255,255,255,Full,white,neutral,neutral
948,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=170 (Mid) + A=255 (Full),255,170,255,170,255,255,255,255,255,Full,white,neutral,neutral
949,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=0 (Off),255,170,255,255,0,255,255,255,255,Full,white,neutral,neutral
950,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=85 (Dim),255,170,255,255,85,255,255,255,255,Full,white,neutral,neutral
951,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=170 (Mid),255,170,255,255,170,255,255,255,255,Full,white,neutral,neutral
952,R=255 (Full) + G=170 (Mid) + B=255 (Full) + W=255 (Full) + A=255 (Full),255,170,255,255,255,255,255,255,255,Full,white,neutral,neutral
953,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=0 (Off) + A=0 (Off),255,255,0,0,0,255,255,0,255,Full,yellow,warm,very-warm
954,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=0 (Off) + A=85 (Dim),255,255,0,0,85,255,255,0,255,Full,yellow,warm,very-warm
955,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=0 (Off) + A=170 (Mid),255,255,0,0,170,255,255,0,255,Full,yellow,warm,very-warm
956,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=0 (Off) + A=255 (Full),255,255,0,0,255,255,255,0,255,Full,yellow,warm,very-warm
957,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=0 (Off),255,255,0,85,0,255,255,42,255,Full,yellow,warm,very-warm
958,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=85 (Dim),255,255,0,85,85,255,255,42,255,Full,yellow,warm,very-warm
959,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=170 (Mid),255,255,0,85,170,255,255,42,255,Full,yellow,warm,very-warm
960,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=85 (Dim) + A=255 (Full),255,255,0,85,255,255,255,42,255,Full,yellow,warm,very-warm
961,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=0 (Off),255,255,0,170,0,255,255,85,255,Full,yellow,warm,warm
962,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=85 (Dim),255,255,0,170,85,255,255,85,255,Full,yellow,warm,warm
963,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=170 (Mid),255,255,0,170,170,255,255,85,255,Full,yellow,warm,warm
964,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=170 (Mid) + A=255 (Full),255,255,0,170,255,255,255,85,255,Full,yellow,warm,warm
965,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=0 (Off),255,255,0,255,0,255,255,127,255,Full,yellow,warm,warm
966,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=85 (Dim),255,255,0,255,85,255,255,127,255,Full,yellow,warm,warm
967,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=170 (Mid),255,255,0,255,170,255,255,127,255,Full,yellow,warm,warm
968,R=255 (Full) + G=255 (Full) + B=0 (Off) + W=255 (Full) + A=255 (Full),255,255,0,255,255,255,255,127,255,Full,yellow,warm,warm
969,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=0 (Off) + A=0 (Off),255,255,85,0,0,255,255,85,255,Full,yellow,warm,warm
970,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=0 (Off) + A=85 (Dim),255,255,85,0,85,255,255,85,255,Full,yellow,warm,warm
971,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=0 (Off) + A=170 (Mid),255,255,85,0,170,255,255,85,255,Full,yellow,warm,warm
972,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=0 (Off) + A=255 (Full),255,255,85,0,255,255,255,85,255,Full,yellow,warm,warm
973,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=0 (Off),255,255,85,85,0,255,255,127,255,Full,yellow,warm,warm
974,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=85 (Dim),255,255,85,85,85,255,255,127,255,Full,yellow,warm,warm
975,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=170 (Mid),255,255,85,85,170,255,255,127,255,Full,yellow,warm,warm
976,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=85 (Dim) + A=255 (Full),255,255,85,85,255,255,255,127,255,Full,yellow,warm,warm
977,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=0 (Off),255,255,85,170,0,255,255,170,255,Full,yellow,warm,warm
978,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=85 (Dim),255,255,85,170,85,255,255,170,255,Full,yellow,warm,warm
979,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=170 (Mid),255,255,85,170,170,255,255,170,255,Full,yellow,warm,warm
980,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=170 (Mid) + A=255 (Full),255,255,85,170,255,255,255,170,255,Full,yellow,warm,warm
981,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=0 (Off),255,255,85,255,0,255,255,212,255,Full,pastel yellow,warm,neutral
982,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=85 (Dim),255,255,85,255,85,255,255,212,255,Full,pastel yellow,warm,neutral
983,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=170 (Mid),255,255,85,255,170,255,255,212,255,Full,pastel yellow,warm,neutral
984,R=255 (Full) + G=255 (Full) + B=85 (Dim) + W=255 (Full) + A=255 (Full),255,255,85,255,255,255,255,212,255,Full,pastel yellow,warm,neutral
985,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=0 (Off),255,255,170,0,0,255,255,170,255,Full,yellow,warm,warm
986,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=85 (Dim),255,255,170,0,85,255,255,170,255,Full,yellow,warm,warm
987,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=170 (Mid),255,255,170,0,170,255,255,170,255,Full,yellow,warm,warm
988,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=0 (Off) + A=255 (Full),255,255,170,0,255,255,255,170,255,Full,yellow,warm,warm
989,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=0 (Off),255,255,170,85,0,255,255,212,255,Full,pastel yellow,warm,neutral
990,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=85 (Dim),255,255,170,85,85,255,255,212,255,Full,pastel yellow,warm,neutral
991,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=170 (Mid),255,255,170,85,170,255,255,212,255,Full,pastel yellow,warm,neutral
992,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=85 (Dim) + A=255 (Full),255,255,170,85,255,255,255,212,255,Full,pastel yellow,warm,neutral
993,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=0 (Off),255,255,170,170,0,255,255,255,255,Full,white,neutral,neutral
994,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=85 (Dim),255,255,170,170,85,255,255,255,255,Full,white,neutral,neutral
995,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=170 (Mid),255,255,170,170,170,255,255,255,255,Full,white,neutral,neutral
996,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=170 (Mid) + A=255 (Full),255,255,170,170,255,255,255,255,255,Full,white,neutral,neutral
997,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=0 (Off),255,255,170,255,0,255,255,255,255,Full,white,neutral,neutral
998,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=85 (Dim),255,255,170,255,85,255,255,255,255,Full,white,neutral,neutral
999,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=170 (Mid),255,255,170,255,170,255,255,255,255,Full,white,neutral,neutral
1000,R=255 (Full) + G=255 (Full) + B=170 (Mid) + W=255 (Full) + A=255 (Full),255,255,170,255,255,255,255,255,255,Full,white,neutral,neutral
